,GroupId,SubGroupId,Categories,Q&A
174,1,0,Üye İşyeri,"Mobil POS başvurumu nereden gerçekleştirebilirim?
Mobil Pos başvurularınızı Yapı Kredi Bankası şubelerinden yapabilirsiniz."
175,1,0,Üye İşyeri,"İletişim bilgilerimi nereden güncelleyebilirim?
GSM ve e-mail adresi bilgilerinizi 444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattını arayarak güncelleyebilirsiniz. Çalıştığınız Yapı Kredi şubesinden bilgilerinizi güncelleyebilirsiniz."
176,1,0,Üye İşyeri,"Hekim POS kullanıyorum, stopaj alınmayacak bir işlem için stopaj alındı, ne yapabilirim?
POS üzerinden işlemi iptal edip stopajsız giriş yapabilirsiniz."
177,1,0,Üye İşyeri,"Hekim POS kullanıyorum, POS slibinin yanında serbest meslek makbuzuda düzenlemeli miyim?
29.08.2008 tarihli Gelir İdaresi Başkanlığının Türk Diş Hekimleri Birliğine hitaben yazdığı yazıya istinaden karar verilebilir."
178,1,0,Üye İşyeri,"Hekim POS kullanıyorum, KDV oranı POS sliplerinde neder yer almıyor?
Maliye bakanlığının tebliğindeki standartlara göre POS slipleri hazırlanmıştır. Maliye bakanlığının tebliğinde POS sliplerinde KDV oranının gösterilmemesi istenmiştir."
179,1,0,Üye İşyeri,"Hekim POS kullanıyorum ve POS sliplerimde vergi numaram ve vergi daire adı çıkmıyor, ne yapabilirim?
Vergi numaranız ve vergi daire adınız sistemimizde tanımlı değil ise POS slibinde bu iki bilgi çıkmamaktadır. Bu durumda öncelikle şubenizle görüşüp vergi numarası ve vergi dairesi bilgilerinizi güncelleyiniz."
180,1,0,Üye İşyeri,"Hekim POS için stopaj oranı sabit midir?
Tabibler Birliğinden aldığımız bilgiye istinaden stopaj oranı 20%'dir. Farklı bir oran talep ediyorsanız ilgili meslek birliğinden onay aldıktan sonra şubenize yazılı talepte bulunabilirsiniz."
181,1,0,Üye İşyeri,"Görsel materyal gelmedi, ne yapabilirim?
Konuyla ilgili Şubemizle veya 444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattı ile görüşerek işyerinizin Görsel Süsleme Ekipleri tarafından ziyaret edilmesini sağlayabilirsiniz. Taleplerinizin elinize ulaşması sürecinde zaman ve iş gücü kaybını engellemek için YKB POS cihazınızın bulunduğu adresin güncel olduğundan emin olunuz. Güncellemeyi şubeniz aracılığıyla yapabilirsiniz."
182,1,0,Üye İşyeri,"Ekstremde hatalı bilgi var, ne yapmam gerekir?
Çalıştığınız Şubemizle veya 444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattımızla görüşerek bilgi alabilirsiniz."
183,1,0,Üye İşyeri,"Ekstrelerim düzenli gelmiyor / elime ulaşmıyor, ne yapabilirim?
Adres bilgilerinizde hata olması durumunda ekstreniz zamanında elinize ulaşmayacaktır. Bu durumda öncelikle Şubenizle görüşüp adres bilgilerinizi güncelleyiniz.
Dilerseniz 444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattını arayarak ya da şubenize talimat vererek ekstrelerinizin her ay faks veya e-posta yoluyla size gönderilmesini sağlayabilirsiniz."
184,1,0,Üye İşyeri,"Çalışma koşullarımı bilmiyorum / değiştirmek istiyorum, ne yapabilirim?
Çalışma koşullarınız hakkında bilgi almak veya değiştirmek için mutlaka çalıştığınız Şubemizle görüşmeniz gerekmektedir."
185,1,0,Üye İşyeri,"Bankanızın genel kampanyalarında yer alıp almadığımızı nasıl ve nerden öğrenebiliriz?
444 0 448 / 0850 222 0 448 numaralı Kurumsal Telefon Bankacılığı hattımız arayarak bilgi alabilirsiniz."
186,1,0,Üye İşyeri,"ADSL pos başvurumu nereden gerçekleştirebilirim?
ADSL Pos başvurularınızı firmanız için ADSL alt yapınızı tamamladıktan sonra Yapı Kredi Bankası şubelerinden yapabilirsiniz."
187,1,1,Kredi Kartları,"Kefilli Play öğrenci kartı, Gelir elde etmeye başladıktan sonra Play karta çevrilebiliyor mu?
Gelir elde etmeye başladıktan sonra kefilli Play öğrenci kartınızın kefilsiz karta dönüşümünü gerçekleştirememektesiniz. Bu sebeple, öğrencilere ait olmayan Play kart başvurusu için güncel gelir belgeniz ile birlikte en yakın Yapı Kredi Şubesi'ne başvurmanızı rica ederiz."
188,1,1,Kredi Kartları,"Opet Worldcard nedir?
Opet Worldcard, Opet ve Yapı Kredi işbirliği ile yürütülmekte olan bir kart programıdır. Opet istasyonlarından her ay tek seferde yapacağınız her 125 TL ve üzeri akaryakıt ve otogaz harcamalarınızdan 5 TL, toplamda 25 TL Opet Puan* kazanırsınız. Kazandığınız Opet Puanlar harcamadan hemen sonra Opet Worldcard’ınıza yüklenir. Kazanacağınız Opet Puanları yalnızca anlaşmalı OPET istasyonlarından yapacağınız akaryakıt ve otogaz alımlarında kullanabilirsiniz. * 1 Nisan 2017'de Opet Worldcard ile Opet'ten aylık 2.000 TL'ye kadar olan akaryakıt ve otogaz harcamalarında %1.5, 2.000 TL üzeri harcamalarda %3 yakıt puan uygulaması ile akaryakıt harici her alışverişte kazanılan Worldpuan kadar yakıt puan uygulaması sona ermiştir. ** 30 Kasım 2018’de Opet istasyonlarından tek seferde yapacağınız her 100 TL ve üzeri akaryakıt veya otogaz alımlarınızda anında 5 TL, toplamda 25 TL Opet istasyonlarında harcanabilir Opet Puan kampanyası sona ermiştir. 1 Aralık 2018 itibariyle Opet istasyonlarından tek seferde yapacağınız her 125 TL ve üzeri akaryakıt veya otogaz alımlarınızda anında 5 TL, toplamda 25 TL Opet istasyonlarında harcanabilir Opet Puan kampanyası geçerli olacaktır."
189,1,1,Kredi Kartları,"Opet Worldcard’a nasıl başvurulur?
Opet Worldcard avantajlarından faydalanmak isteyen müşterilen, en yakın Yapı Kredi Şubesi’ni ziyaret ederek veya OPET yazıp bir boşluk bırakarak T.C. kimlik numarasını 4421'e göndererek Opet Worldcard başvurusunu gerçekleştirmesi yeterlidir."
190,1,1,Kredi Kartları,"Kredi kartından nakit çekim yapıldığında ne kadar masraf kesilir?
Kredi kartınızla nakit çekilen veya nakit çekim hükmünde sayılan tutarlar için alınacak nakit çekim ücreti, Yapı Kredi ATM'leri, Yapı Kredi Telefon Bankacılığı ve Yapı Kredi İnternet Şubesi için tutarın
%3,75'i + 9 TL; Yapı Kredi Şubeleri ve yurtiçi/yurtdışı diğer bankalar için %3,75'i + 11 TL olarak tahsil edilmektedir."
191,1,1,Kredi Kartları,"Yapı Kredi Seyahat Hattı nedir?
Yapı Kredi Seyahat Hattı'ndan, adios kartınızı kullanarak yapacağınız seyahat harcamalarınızda adios'a özel tüm seyahat harcamalarınızda 9 aya varan taksit ve %2 puan fırsatından yararlanabilirsiniz"
192,1,1,Kredi Kartları,"Kredi kartı faizi nedir? Nasıl hesaplanır?
Alışveriş Faizi: Hesap Özeti’nizde belirtilen dönem borcunuzun tamamını, son ödeme tarihine kadar ödemeniz halinde alışverişlerinizden (taksitli işlemler dahil) kaynaklanan borcunuza faiz işletilmemektedir. Dönem borcunuzun tamamını son ödeme tarihine kadar ödemeyerek kredilendirme tercih ettiğiniz takdirde, hesap kesim tarihini takip eden günden son ödeme tarihine kadar Nakit Çekim dışındaki harcamalarınız ile faiz, kart ücreti ve yıllık üyelik ücreti dışında kalan diğer ücretler için günlük ödenmeyen bakiyeye, son ödeme tarihini takip eden günden itibaren ise asgari tutar dışında kalan günlük ödenmeyen bakiyeye akdi faiz oranı üzerinden alışveriş faizi uygulanır. Kredi kartınıza tahsis edilen limiti aşmanız durumunda, aynı gün, aşılan tutara alışveriş faiz oranı üzerinden faiz hesaplanmaya başlar, toplam borç bakiyesi, tahsis edilen limite düşene kadar faiz işlemeye devam eder.
Nakit Çekim Faizi: Nakit Çekim işlemlerinde, aynı gün faiz işlemeye başlamakta ve Hesap Özeti’nizde, hesap kesim tarihine kadar oluşan faiz yer almaktadır. Hesap kesim tarihi ile ödeme yaptığınız tarih arasındaki faiz, bir sonraki Hesap Özeti’nizde yer alır. (Aynı uygulama Nakit Çekim hükmünde sayılan “casino vs.” işlemler için de geçerlidir.)
Gecikme Faizi: Hesap Özeti’nizde belirtilen son ödeme tarihine kadar asgari tutarın altında ödeme yapmanız halinde, asgari tutarın nakit çekim, faiz, kart ücreti ve yıllık üyelik ücreti dışında kalan günlük ödenmeyen kısmına hesap kesim tarihini takip eden günden son ödeme tarihine kadar akdi faiz; faiz, kart ücreti ve yıllık üyelik ücreti dışında kalan günlük ödenmeyen kısmına ise son ödeme tarihini takip eden günden itibaren gecikme faizi uygulanır.
* Hesap Özeti’nizin ön yüzünde bilgilendirme amaçlı olarak yer alan alışveriş, Nakit Çekim ve Gecikme Faizi oranlarına KKDF ve BSMV dahil değildir. Hesap Özeti’nize yansıtılan gecikme ve dönem faizi (alışveriş ve/veya Nakit Çekim Faizi) tutarlarına ise ilave olarak KKDF ve BSMV tutarları, yürürlükteki yasal oranlar uygulanarak, dönem borcu toplamına dahil edilmektedir."
193,1,1,Kredi Kartları,"adios kart sahipleri yurtdışında hangi avantajlardan faydalanır?
27/09/2016 tarihli ve 29840 sayılı Resmî Gazete’de yayımlanan Banka Kartları ve Kredi Kartları Hakkında Yönetmeliği gereğince yurt dışı taksit uygulamamız sona ermiştir."
194,1,1,Kredi Kartları,"Alışverişlerde Worldcard’ı nasıl kullanırsınız?
Hem yurtiçinde hem de yurtdışında, VISA ve/veya MasterCard amblemi bulunan milyonlarca işyerinde Worldcard’ınızla alışveriş yapabilirsiniz. Worldcard’ınızla World amblemini gördüğünüz 250.000’e yakın üye işyerinde yapacağınız alışverişlerinizden ise Worldpuan kazanırsınız."
195,1,1,Kredi Kartları,"Yurtdışından yapılan işlemler kredi kartına nasıl yansır?
Worldcard ile yurtdışında, Visa / Master ambleminin bulunduğu ATM' ler aracılığı ile o ülkenin döviz kuru cinsinden para çekilebilir. Worldcard ile nakit çekimlerde, aynı gün faiz işlemeye başlar ve tutarın % 3' ü nakit çekim ücreti olarak tahsil edilir. İşlemin gönderildiği tarihteki çapraz kurdan USD' ye, Hesaba borç kaydedildiği tarihteki T.C.Merkez Bankası Döviz Satış Kuru' nun %3’e varan oranda fazlası ile TL’ye çevrilir."
196,1,1,Kredi Kartları,"Öğrenci kredi kartı limit arttırımı nasıl yapılır?
Play limit artırım talebinizi işleme alabilmemiz için limit artırım talep dilekçeniz ve kefilinizin güncel gelir belgesi gerekmektedir. Kefiliniz ile birlikte size en yakın Yapı Kredi Şubesi’ne başvurmanızı rica ederiz. Kefilinizin güncel gelir belgesiyle birlikte limitiniz en fazla 1.000 TL’ye kadar yükseltilebilecektir."
197,1,1,Kredi Kartları,"Nakit çekim faizi nedir?
Nakit çekim işlemlerinde,aynı gün faiz işlemeye başlamakta ve Hesap Ekstrenizde,hesap kesim tarihine kadar oluşan faiz yer almaktadır.Hesap kesim tarihi ile ödeme yaptığınız tarih arasındaki faiz,bir sonraki Hesap Ekstrenizde  yer alır."
198,1,1,Kredi Kartları,"Limit aşım faizi nedir?
Kredi kartınıza tahsis edilen limiti aşmanız durumunda,aynı gün,aşılan tutara alışveriş faiz oranı üzerinden faiz hesaplanmaya başlar,toplam borç bakiyesi,tahsis edilen limite düşene kadar limit aşım faizi işler."
199,1,1,Kredi Kartları,"Kredi kartının yenilenmesini nasıl yapabiliriz?
Kartınızın yenilenmesi için 444 0 444 / 0850 222 0 444 Yapı Kredi Telefon Bankacılığı'nı arayarak müşteri temsilcilerimizden destek alabilirsiniz."
200,1,1,Kredi Kartları,"Kredi kartına temassız özellik tanımlama nasıl yapılır?
Kredi Kartınıza temassız özellik yüklemek için İnternet Şubesi Ana Sayfa'da Kredi Kartları/Kulüp-Program/Yeni Program Al/Temassız Özellik başlıklarından işlem yapabilirsiniz."
201,1,1,Kredi Kartları,"Kredi kartına nasıl başvuru yapılır?
Gelir belgeniz ile birlikte şubelerimizden kredi kartı başvurusunda bulunacağınız gibi ,WORLD boşluk TC kimlik numarasını yazarak Avea,Turkcell, Vodafone 4421'e kısa mesaj göndererek de başvuruda bulunabilirsiniz.Ayrıca 444 0 444 / 0850 222 0 444' ten 6 tuşlayarak başvurunuzu yapabilirsiniz."
202,1,1,Kredi Kartları,"Kredi kartı şifresi nasıl alınır?
Kredi kartı şifrenizi İnternet Şubesi Kredi Kartları /Müşteri Hizmetleri /Şifre Belirleme adımlarından oluşturabilirsiniz.Akıllı şifre kullanmıyorsanız 444 0 444 / 0850 222 0 444 'ü arayıp 3 seçeneğini tuşlayarak kredi kartı şifrenizi oluşturabilirsiniz."
203,1,1,Kredi Kartları,"Kredi kartı borcu yoktur yazısı nasıl alınır?
Kredi kartınıza borcunuz kalmadığına dair yazı talebinizi; Adınız-Soyadınız - Kart Numaranız / Müşteri Kodunuz -İmzanız ve irtibat bilgileriniz ile birlikte 0 262 647 19 00 numaralı faksımıza iletebilirsiniz."
204,1,1,Kredi Kartları,"Kredi kartı başvurusu nasıl yapılabilir?
Gelir belgeniz ile birlikte şubelerimizden kredi kartı başvurusunda bulunabileceğiniz gibi ,tercih ettiğiniz kredi kartının adını yazdıktan sonra (WORLD, ADIOS, PLAY,OPET veya TAKSITCI) bir boşluk bırakıp TC kimlik numaranızı yazarak Avea,Turkcell, Vodafone 4421'e kısa mesaj göndererek de başvuruda bulunabilirsiniz."
205,1,1,Kredi Kartları,"Kart ücreti neden kesilmektedir?
Kredi Kartı Ücreti, müşterilerimize verilen bankacılık hizmetinin karşılığı olarak, banka nezdinde bir kartın açılması, işletilmesi, hareketlerinin bilgisayar sisteminde saklanması/arşivlenmesi, bilgi sistemlerinin geliştirilmesi, kartın kapatılması ve kartla ilgili yapılan diğer harcama işlemleri sebebiyle alınan bir ücrettir. Bankalar kanununa, ilgili diğer mevzuat hükümlerine ve bankacılık genel uygulamasına uygun biçimde tahsil edilmektedir."
206,1,1,Kredi Kartları,"Kart limit arttırımı nasıl yapılır?
Otomatik olarak yapılan limit arttırımlarının yetersiz kalması durumunda, güncel gelirinizi gösteren bir belge ve dilekçeyle limitinizin artırılmasını talep edebilirsiniz. Maaşlı çalışansanız eğer, elinizde bulunan son aya ait maaş bordronuzun, işyeri sahibiyseniz vergi levhanızın ya da varsa farklı bir yan gelirinizin fotokopisini 0 262 647 1911 numaralı fax'a, kredi kartınızın numarasını yazarak göndermeniz yeterli olacak. Talep iletildikten 3 iş günü sonra kredi kartınızın limiti hakkında bilgi sahibi olabilirsiniz."
207,1,1,Kredi Kartları,"Gecikme faizi nedir?
Hesap ekstrenizde yer alan asgari ödeme tutarının son ödeme tarihine kadar ödenmemesi halinde,ödenmemiş asgari tutarınıza son ödeme tarihinden itibaren günlük bakiyeniz üzerinden gecikme faizi hesaplanır."
208,1,1,Kredi Kartları,"Dönem borcu nedir?
Dönem borcu, ekstrenizde hesaplanmış son ödeme tarihine kadar ödenmesi gereken borç miktarıdır."
209,1,1,Kredi Kartları,"Alışveriş faizi nedir?
Dönem borcunuzun tamamını,son ödeme tarihine kadar dönem borcunun ödememesi  halinde(asgari tutarın ödenmesi durumunda)kalan borcunuza hesap kesim tarihinden itibaren günlük bakiyeniz üzerinden alışveriş faizi hesaplanır."
210,1,1,Kredi Kartları,"3D Güvenlik Şifresi için nasıl başvurabilirim /blokelendiğinde ne yapılması gerekir?
3D Secure (3 boyutlu güvenlik) uygulaması için http://www.worldcard.com.tr/worldu-taniyin/world-ile-guvenli-alisveris/default.aspx linki üzerinden başvuru sağlanabilmektedir. Başvurunuzdan sonra şifrenizin blokelenmesi durumunda "" Kayıt olmak ya da kayıtlı bilgilerinizi değiştirmek için tıklayınız"" seçeneğinden başvuru sırasında belirlediğiniz güvenlik mesajınızı veya şifre belirleme yöntemini değiştirerek blokenizi kaldırabilirsiniz."
211,1,1,Kredi Kartları,"1 TL kaç WP dir?
1 TL 200 WP dir. "
212,1,1,Kredi Kartları,"Yurtdışından yapılan alışverişler hesap özetine nasıl yansıtılır?
Yurtdışından ya da internet üzerinden yurtdışı firmalardan yapılan harcamalar hesap özetinize Türk Lirası'na çevrilerek yansıtılır. Para birimi USD olmayan yabancı para cinsinden gerçekleştirilen işlemler, uluslararası kart çıkaran kuruluşlar olan Visa ve MasterCard tarafından, bu kuruluşların uyguladığı dönüşüm kurları esas alınarak önce USD’ye çevrilir ve Visa’nın uyguladığı %1 komisyonu da içerecek şekilde bankamıza USD olarak yansıtılır. Bankamız, yabancı para cinsinden gerçekleştirilen işlemlerle ilgili olarak uluslararası kart çıkaran kuruluşların talep edeceği ücretler de dahil olmak üzere, her türlü borç kaydını, hesap kayıt tarihinde bu işlemlerin bankamıza yansıdığı tarihteki TCMB Döviz Satış Kuru’nun %3’e varan oranda fazlası olarak belirlenen Banka Döviz Kuru üzerinden Türk Lirası’na çevirmektedir."
213,1,1,Kredi Kartları,"Yıllık üyelik ücretleri Worldpuanlar ile ödenebilir mi?
Yıllık üyelik ücretinin Worldpuanlar ile ödenmesi mümkündür. Şubelerimiz, İntenet Şubesi veya Telefon Bankacılığı aracılığı ile talimat verilebilir."
214,1,1,Kredi Kartları,"Yıllık üyelik ücretleri ile ilgili bilgiye nereden ulaşabilirim?
Her ay adresinize gönderilen Hesap Özeti’nizin arka yüzündeki açıklama alanından, worldcard.com.tr sitesinden, 444 0 444 / 0850 222 0 444 ’ü arayarak Yapı Kredi Telefon Bankacılığı’ndan öğrenebilirsiniz."
215,1,1,Kredi Kartları,"Yıllık üyelik ücreti neden alınır?
Üyelik ücreti, kredi kartı ile verilen aşağıda detayları belirtilen ticari hizmet karşılığı yılda bir kez talep edilen bir ücret olup, yasal düzenlemelerde ve üyelik sözleşmesinde yer aldığı için herhangi bir yasal aykırılık teşkil etmemektedir.
Worldcard ile müşterilerimize yurt içi ve yurt dışında satın alacakları mal ve hizmetlerde kullanabilecekleri bir ödeme aracı sunulmaktadır. Ayrıca, uluslararası kart kuruluşlarına üye olunarak dünyanın her yerinde ATM’lerden nakit çekme imkanı da sağlanmaktadır.
Alternatif ödeme araçlarına göre daha basit ve kolay kullanımı olan kredi kartı ile müşterilerimiz önemli miktarda nakit taşıma külfetinden ve bunun olası risklerinden kurtulmaktadır. Yapılan alışverişlerde belirli bir süre için faizsiz kredi kullanma imkanı bulunmakta, acil durumlarda nakit kredi olanağı da sağlanmaktadır.
Ayrıca, Worldcard ile bankamızın sunduğu kampanyalardan faydalanılmakta, Worldpuan kazanılmaktadır. Kazanılan puanlar alışverişlerde kullanılabilmekte, Turkcell hatlı GSM hatları için kontör/konuşma süresi alınabilmekte, seyahat bileti alınabilmektedir.
Kredi kartı hesabı ile ilgili belge ve bilgiler (kartın kullanılmadığı dönemler de dahil) bankamızca kurulan elektronik ortamlarda korunmakta ve takip edilmektedir. Kart ile yapılan tüm işlemler için müşterilerimize her ay hesap özeti gönderilmektedir. Ayrıca müşterilerimizden gelen soru, talep ve itirazların değerlendirilmesi için sistemler kurulmaktadır.
Kredi kartları yeni teknolojilerin takibini gerektiren, yüksek yatırım ve operasyon maliyetleri içeren bir ürünümüzdür. Bankamızca sunulan finansal ürünlerin fiyatlandırılması da operasyonel maliyetler dikkate alınarak yapılmaktadır. Ücret tutarları, bu çerçevede yapılan değerlendirme ile belirlenmektedir."
216,1,1,Kredi Kartları,"Worldpuanlarımı Ne Kadar Süre İçerisinde Kullanabilirim?
Bazı Worldpuan kampanyalarından kazanılan puanlar için son kullanma tarihi belirlenebilmektedir. Bu gibi durumlarda, kampanya duyurusu yapılırken puanların son kullanma tarihi de belirtilmektedir.
Bu tip kampanyalar haricinde kazandığınız Worldpuanlar için herhangi bir son kullanım tarihi belirlenmemiştir. Worldpuanlar yıl içinde kullanılmadığında, bir sonraki yıla devretmektedir. Detaylı bilgi için tıklayınız."
217,1,1,Kredi Kartları,"Worldpuanlarımı nasıl kullanabilirim?
Kazandığınız Worldpuan’lar aynı gece hesabınıza yansır ve puanlarınızı ertesi günden itibaren dilediğiniz World Üye İşyeri'nde kullanabilirsiniz. Worldcard'ınızla yaptığınız harcama ve ödemelerle topladığınız Worldpuanlar, World Üye İşyerleri'nde para yerine geçer.
Kazandığınız her 2 Worldpuan, üye işyerlerinde 1 Kuruş değerindedir. 10 TL değerindeki bir ürünü, 2.000 Worldpuan kullanarak satın alabilirsiniz."
218,1,1,Kredi Kartları,"Worldcard'la yapılabilecek bankacılık işlemleri nelerdir?
Yapı Kredi'deki vadesiz tasarruf hesaplarınızın en fazla 4’ünü ve döviz hesaplarınızın en fazla 2’sini Worldcard'ınıza bağlatarak, kredi kartınızı banka kartı yerine de kullanabilirsiniz. Vadesiz hesaplarınızı kredi kartınıza bağlatmak için kimlik belgenizle birlikte, vadesiz hesabınızın bulunduğu Yapı Kredi şubesine başvurmanız veya 444 0 444 / 0850 222 0 444 Yapı Kredi Telefon Bankacılığı’nı aramanız yeterlidir. Yapı Kredi'deki vadesiz hesaplarınız, Worldcard'ınıza bağlandığında, Yapı Kredi ATM'lerinden aşağıda belirtilen bankacılık işlemlerini yapabilirsiniz:

- Vadesiz hesabınızdan kredi kartınıza ödeme,
- Kredi kartınızla ilgili Adres, Bakiye, Limit ve Hesap Özeti bilgilerinin incelenmesi,
- Para/Çek yatırma,
- Para çekme,
- Hesaplar arası ya da 3. kişilere havale ve diğer ATM bankacılık işlemleri."
219,1,1,Kredi Kartları,"Worldcard'la Nakit Avans nasıl kullanılır?
Yapı Kredi kredi kartlarınız ile günün 24 saati, Türkiye'de Yapı Kredi'nin 2.800’ü aşkın otomatik Tele24 veznesinden (ATM), tüm dünyada ise VISA ve/veya MasterCard sistemine bağlı bankaların ATM'lerinden nakit çekebilirsiniz. Çalışma saatleri içinde tüm Yapı Kredi Şubeleri’nden, yurtdışında ise VISA ve/veya MasterCard sistemlerine bağlı tüm bankalardan nakit çekebilirsiniz."
220,1,1,Kredi Kartları,"Worldcard'ınızla nerelerde taksitli alışveriş yapabilirsiniz?
Worldcard'ınızla World amblemini gördüğünüz işyerlerinde en uygun koşullarla taksitli alışveriş yapabilirsiniz."
221,1,1,Kredi Kartları,"Worldcard’ımla hangi faturaları ödeyebilirim?
Worldcard ile otomatik fatura ödeme talimatı vererek; su, elektrik, telefon, doğalgaz, Yapı Kredi Sigorta Poliçelerini ya da Turkcell, Avea ve Vodafone cep telefonu fatura ödemelerinizi gerçekleştirebilirsiniz. Turkcell, Avea ve Yapı Kredi Sigorta kurumlarına ait faturalardan işlem ücreti alınmaz.

Worldcard ile otomatik fatura ödeme talimatı verdiğinizde, fatura tarihini kaçırmaz, nakitiniz olmasa bile ödeme yapmış olursunuz. Fatura ödemeleriniz tıpkı diğer alışverişleriniz gibi Worldcard'ınıza yansıdığından, tüm faturalarınızı Hesap Özeti’nizden veya Yapı Kredi İnternet Şubesi üzerinden düzenli olarak takip edebilirsiniz."
222,1,1,Kredi Kartları,"Worldcard veya ek kartlar kaybolduğunda/çalındığında ne yapılmalıdır?
Vakit kaybetmeden 444 0 444 / 0850 222 0 444 numaralı telefondan kayıp/çalıntı bildirimi yapılması gerekir."
223,1,1,Kredi Kartları,"Worldcard borcunuzu nasıl öğrenebilirsiniz?
Worldcard'ınızla yaptığınız harcamalar ve çektiğiniz nakit miktarı her ay yaklaşık aynı tarihlerde adresinize gönderilen Hesap Özetinizle size bildirilir. Hesap Özeti adresinize normal tarihinde ulaşamadığı takdirde;

ATM'lerden bakiye inceleme işlemini seçerek,
Yapı Kredi İnternet Şubesi'nden Kredi Kartı Hesap Özetini'zi görüntüleyerek,
444 0 444 / 0850 222 0 444 Yapı Kredi Telefon Bankacılığı'nı arayarak,
Yapı Kredi Mobil Şube hizmetimizden borcunuzu öğrenebilirsiniz."
224,1,1,Kredi Kartları,"Worldcard borcunuzu nasıl ödeyebilirsiniz?
Ödeme noktası olan World Üye İşyerleri'nden , PTT online şube ve merkezlerinden yapılan her bir ödeme için ödeme işlem ücreti yansıtılacaktır.Ödeme işlem ücretini öğrenmek için tıklayınız."
225,1,1,Kredi Kartları,"World Platinum nedir?
World ailesinin en prestijli kartı olan World Platinum bir çok ayrıcalıklı hizmet sunmaktadır. Kart hamillerinden aylık 4.000 TL ve üzeri düzenli gelir belgelemeleri istenmektedir."
226,1,1,Kredi Kartları,"World Gold kart nedir?
Prestij kulüplerden biri olan Gold Club için minimum bir gelir ve limit şartı aranmamaktadır."
227,1,1,Kredi Kartları,"World Business kartlarına işveren mi çalışan mı başvurur?
World Business kartlarına başvuru şirket yetkilisi tarafından gerçekleştirilir. Türk Ticaret Kanununa göre ticaret sicil kaydı olan ve/veya tacir sayılan Türkiye’de yerleşik kişilere kredi değerlendirmesi ve tahsisi sonucunda World Business kart verilir."
228,1,1,Kredi Kartları,"World Business kart nedir?
World Business kart, küçük, orta ve büyük ölçekli işletmelerin farklı ihtiyaçlarına çözüm bulmak amacıyla tasarlanan kredi kartı tarafında 3 farklı programdan (Business, KOBİ, Corporate) oluşmaktadır. Bireysel müşterilere değil, şirketlere yöneliktir. World Business kart altında yer alan tüm programlar, program üyesi şirketlerin şubede öncelikli hizmet almasını sağlar, raporlama desteği verir, kayıp-çalıntı sigortası sunar, 7 gün 24 saat kesintisiz Müşteri Hizmetleri desteği verir."
229,1,1,Kredi Kartları,"World Business Kart Başvurusunda bulundum kartım ne zaman gelir ?
Başvuruda bulunduğunuz Yapı Kredi şubemizden detaylı bilgi alabilirsiniz."
230,1,1,Kredi Kartları,"World Business Kartları ile bireysel alışveriş yapılabiliyor mu?
World Business kart temel kullanım alanı şirket ortak/yönetici/çalışanlarının şirket adına yaptıkları temsil, ulaşım, otel, seyahat, yemek davetleri, çiçek vb. harcamalardır. Yanı sıra şirket tarafından kart kullanıcısı bazında belirlenecek limitler dâhilinde ATM’lerden nakit avans kullanımı da mümkündür."
